UserID,DBH,Common_Name,Tree_Height,Crown_Width_NS,Crown_Width_EW,Crown_Base_Height,Collected_By,Edible
12231,21.5,Littleleaf Linden,91,35,36,5,Staff,NA
12232,22.1,Littleleaf Linden,85,37,47,6,Staff,NA
12233,27.8,Littleleaf Linden,99,39,37,7,STAFF,NA
12234,17.2,Douglas-Fir,92,36,38,9,Staff,NA
12235,39.9,Douglas-Fir,124,40,31,19,Staff,NA
12236,40.5,Grand Fir,138,36,35,10,Staff,NA
12146,38,Douglas-Fir,118,46,42,20,Volunteer,NA
12147,49,Douglas-Fir,121,39,42,18,Staff,NA
12148,34.8,Douglas-Fir,146,45,39,8,Staff,NA
12149,21.1,Littleleaf Linden,78,42,40,6,Staff,NA
12150,21.6,Littleleaf Linden,94,35,53,7,Staff,NA
12151,33,Douglas-Fir,127,48,45,56,Staff,NA
12152,30.2,Douglas-Fir,129,30,28,21,STAFF,NA
12153,23.6,Littleleaf Linden,88,39,36,12,Staff,NA
12154,22.6,Littleleaf Linden,92,37,33,13,STAFF,NA
12155,21.6,Littleleaf Linden,95,32,37,4,STAFF,NA
12156,21.7,Sycamore Maple,60,48,21,0,Staff,NA
12237,19.9,Douglas-Fir,101,32,26,17,Staff,NA
12238,28.7,Douglas-Fir,117,49,41,14,STAFF,NA
12239,26.8,Littleleaf Linden,94,56,61,5,STAFF,NA
12240,25.8,Incense Cedar,95,29,25,9,Staff,NA
12241,25.4,Incense Cedar,90,22,19,9,Staff,NA
12242,35.9,Silver Linden,109,70,69,6,STAFF,NA
12243,27.4,Silver Linden,106,60,65,5,Staff,NA
12244,41.9,Douglas-Fir,141,57,48,14,STAFF,NA
12245,44.1,Douglas-Fir,141,48,51,5,Staff,NA
12246,30.2,Douglas-Fir,129,30,28,21,Staff,NA
12247,10.3,"Bigleaf Snowbell, Fragrant Snowbell",23,14,18,6,STAFF,NA
12248,11,Flowering Plum,43,28,29,6,STAFF,NA
12249,22,Incense Cedar,83,25,21,12,Staff,NA
12250,36.7,Douglas-Fir,137,43,49,11,Staff,NA
12251,42.6,Douglas-Fir,151,46,40,14,Staff,NA
12252,22.6,European White Birch,91,52,47,9,Staff,NA
12253,27.6,Norway Maple,85,70,66,5,Staff,NA
12254,25.9,European White Birch,94,69,44,6,Staff,NA
12255,81,Giant Sequoia,123,48,43,8,Staff,NA
12256,18.3,European White Birch,93,34,32,6,Staff,NA
12216,42.6,Douglas-Fir,118,48,56,16,Staff,NA
12217,39.2,American Beech,105,100,67,6,Staff,NA
12218,19.4,European White Birch,89,38,36,9,Staff,NA
12219,34.3,American Beech,105,108,80,6,STAFF,NA
12220,20.6,European White Birch,107,47,51,6,Staff,NA
12221,36.1,Douglas-Fir,111,40,53,7,Staff,NA
12222,10.3,Southern Magnolia,41,24,20,4,STAFF,NA
12223,35.7,Douglas-Fir,130,39,51,13,Staff,NA
12224,14.8,Persian Ironwood,56,56,42,4,Staff,NA
12225,16.7,European Beech,75,56,56,4,Staff,NA
12226,7.7,Vine Maple,24,28,36,2,Staff,NA
12227,10.5,Cucumber Magnolia,38,40,33,4,STAFF,NA
12194,36.5,Western Hemlock,86,46,44,23,Staff,NA
12195,5.1,Vine Maple,22,25,30,6,STAFF,NA
12196,5.1,Vine Maple,22,25,30,6,STAFF,NA
12197,6.8,Vine Maple,18,17,22,7,Staff,NA
12198,18.7,Spanish Fir,51,31,28,5,Staff,NA
12199,41.2,Douglas-Fir,134,41,39,46,Staff,NA
12200,19.2,Incense Cedar,85,14,11,16,Staff,NA
12201,22.6,Littleleaf Linden,100,68,58,5,STAFF,NA
12202,20.3,Douglas-Fir,84,31,25,18,Staff,NA
12203,27.4,Douglas-Fir,137,29,22,57,Staff,NA
12204,41.6,Douglas-Fir,135,43,44,23,Staff,NA
12205,57.5,Silver Linden,122,84,74,5,Staff,NA
12206,38.2,Douglas-Fir,147,36,30,56,Staff,NA
12207,27.4,Ginkgo,83,44,66,9,Staff,NA
12208,32.4,Largeleaf Linden,104,80,71,6,STAFF,NA
12209,31.2,Douglas-Fir,137,34,40,14,Staff,NA
12210,23.5,Littleleaf Linden,88,48,51,6,Staff,NA
12211,23.6,European Beech,88,63,43,10,Staff,NA
12212,26.8,Douglas-Fir,92,26,32,86,Staff,NA
12213,34.3,Oregon Ash,90,55,49,23,Staff,NA
12214,29.1,Oregon Ash,92,59,39,18,Staff,NA
12215,40.4,Sweetgum,119,68,78,16,Staff,NA
12326,29.6,European Beech,84,60,54,26,Staff,NA
12316,39.4,European Beech,96,60,43,21,STAFF,NA
12317,39.5,Douglas-Fir,122,52,41,13,STAFF,NA
12318,38,Douglas-Fir,121,49,38,18,Staff,NA
12319,20.8,Douglas-Fir,107,39,34,12,Staff,NA
12320,20.4,American Beech,75,67,44,8,Staff,NA
12321,20.6,Oregon Ash,101,54,33,38,STAFF,NA
12322,19.6,Sweetgum,88,57,45,7,Staff,NA
12323,28.8,Sweetgum,102,60,44,7,Staff,NA
12324,26.6,Douglas-Fir,123,38,37,33,Staff,NA
12325,3,Magnolia,14,18,15,2,Staff,NA
12327,6.5,Harlequin Glory Bower,19,13,17,4,STAFF,NA
12328,3.5,Harlequin Glory Bower,13,13,12,4,Staff,NA
12329,3.5,Harlequin Glory Bower,13,13,12,4,Staff,NA
12330,3.5,Harlequin Glory Bower,13,13,12,4,STAFF,NA
12331,3,Harlequin Glory Bower,22,15,17,5,Staff,NA
12332,3.8,Harlequin Glory Bower,22,15,17,5,Staff,NA
12333,3,Harlequin Glory Bower,22,15,17,5,Staff,NA
12334,14.2,Bigleaf Maple,66,48,38,14,Staff,NA
12335,3.3,Japanese Stewartia,27,17,15,2,Staff,NA
12336,18,Bigleaf Maple,66,48,38,0,Staff,NA
12337,22.9,Douglas-Fir,97,41,45,0,STAFF,NA
12338,27.8,Incense Cedar,119,27,31,16,Staff,NA
12339,7.6,Western Redcedar,35,21,18,3,Staff,NA
12340,9.8,Black Walnut,37,42,39,2,Staff,Yes - nuts
12341,28.6,Incense Cedar,63,32,32,5,Staff,NA
12342,1.7,Unknown (Dead),14,99999,99999,NA,Staff,NA
12343,1.3,European Mountain Ash,17,8,7,1,STAFF,NA
12344,2.3,White Fir,17,12,14,4,STAFF,NA
12345,1,European White Birch,32,11,14,4,STAFF,NA
12346,4.8,Magnolia,29,16,18,3,Staff,NA
12347,1.3,Western Redcedar,6,7,8,0,Staff,NA
12427,19.2,Western Redcedar,60,21,23,2,Staff,NA
12428,7.6,Western Redcedar,51,19,21,0,Staff,NA
12429,41.8,Douglas-Fir,113,47,48,28,Staff,NA
12430,29.3,Grand Fir,91,49,38,6,STAFF,NA
12410,24.7,Douglas-Fir,106,29,27,38,Staff,NA
12411,24.3,Sweetgum,94,37,43,19,Staff,NA
12412,40.6,Douglas-Fir,137,52,50,12,STAFF,NA
12413,6.5,Harlequin Glory Bower,19,13,17,4,Staff,NA
12414,3.5,Harlequin Glory Bower,13,13,12,4,Staff,NA
12348,3.5,Harlequin Glory Bower,13,13,12,4,STAFF,NA
12349,34.2,Douglas-Fir,130,29,25,42,Staff,NA
12350,3,Harlequin Glory Bower,22,15,17,5,STAFF,NA
12351,6.5,Black Tupelo,30,31,29,3,STAFF,NA
12352,4.5,Magnolia,38,26,28,6,Staff,NA
12353,13.5,Southern Magnolia,46,27,25,3,STAFF,NA
12354,1,River Birch,32,11,14,4,STAFF,NA
12355,35.5,Douglas-Fir,128,54,52,10,Staff,NA
12356,29,Incense Cedar,112,28,26,7,Staff,NA
12357,36.6,Incense Cedar,95,30,39,4,Staff,NA
12364,41.4,Sweetgum,107,66,43,12,Staff,NA
12365,3,Magnolia,14,18,15,2,STAFF,NA
12366,41.4,Douglas-Fir,136,43,40,8,Staff,NA
12367,3,Harlequin Glory Bower,22,15,17,5,STAFF,NA
12368,3,Harlequin Glory Bower,22,15,17,5,Staff,NA
12369,7.6,Douglas-Fir,38,26,26,3,Staff,NA
12370,19,"Sugarberry, Southern Hackberry",57,37,41,6,STAFF,NA
12371,16.3,Oregon Myrtle,50,42,46,0,Staff,NA
12372,55.2,Northern Red Oak,107,127,85,5,Staff,NA
12373,3.6,Japanese Stewartia,24,14,17,3,Staff,NA
12374,15.7,Incense Cedar,81,27,21,6,Staff,NA
12375,11.9,Douglas-Fir,42,21,23,6,Staff,NA
12376,9.8,Black Walnut,37,42,39,2,Staff,Yes - nuts
12377,5.5,Japanese Snowbell,18,19,21,3,Staff,NA
12378,13.2,Common Hackberry,47,29,28,3,Staff,NA
12379,4.8,Vine Maple,18,28,17,0,STAFF,NA
12380,41.4,Douglas-Fir,132,63,45,7,STAFF,NA
12381,37,Grand Fir,91,42,43,4,Staff,NA
12382,30.9,Oregon White Oak,69,71,63,10,STAFF,Yes - nuts
12393,3.5,Harlequin Glory Bower,13,13,12,4,STAFF,NA
12394,3.5,Harlequin Glory Bower,13,13,12,4,STAFF,NA
12395,2.2,Harlequin Glory Bower,15,9,12,5,Staff,NA
12396,5.2,Black Tupelo,30,26,24,2,Staff,NA
12397,4.8,"Bigleaf Snowbell, Fragrant Snowbell",32,23,27,2,STAFF,NA
12398,1,River Birch,32,11,14,4,Staff,NA
12399,27.1,Incense Cedar,105,20,21,6,Staff,NA
12400,4.7,Magnolia,32,27,26,4,Staff,NA
12401,32.3,Incense Cedar,109,27,31,2,Staff,NA
12408,2.4,Douglas-Fir,14,10,10,0,Staff,NA
12409,23.3,Western Redcedar,62,38,32,4,Staff,NA
12383,9.8,Black Walnut,37,42,39,2,STAFF,Yes - nuts
12384,19.4,Western Redcedar,57,38,26,6,STAFF,NA
12385,24.4,Noble Fir,63,15,18,36,STAFF,NA
12386,4.8,Vine Maple,18,28,17,0,STAFF,NA
12387,9.8,European White Birch,63,31,25,7,STAFF,NA
12388,24.5,Douglas-Fir,115,55,29,0,Staff,NA
12389,83.6,Giant Sequoia,128,50,55,6,Staff,NA
12390,29.4,Douglas-Fir,132,34,41,33,STAFF,NA
12865,7.3,European Ash,53,21,20,9,Staff,NA
12866,35.4,American Elm,65,40,36,5,Staff,NA
12867,35.6,Douglas-Fir,85,56,54,15,Staff,NA
12868,4,Black Tupelo,16,20,24,2,STAFF,NA
12870,27.2,Western Redcedar,87,23,29,3,Staff,NA
12872,20.3,American Elm,87,20,18,14,Staff,NA
12874,24.5,Western Redcedar,49,22,20,2,Staff,NA
12875,26.3,Western Redcedar,74,20,21,0,Staff,NA
12876,7.5,Bird Cherry,35,25,23,5,Staff,NA
12877,23.1,Western Redcedar,93,30,25,5,Staff,NA
12878,24,Western Redcedar,68,20,22,0,Staff,NA
12879,28.9,American Elm,97,45,41,15,Staff,NA
12880,20.6,Douglas-Fir,98,49,41,6,Staff,NA
12891,24.6,Littleleaf Linden,82,51,56,8,Staff,NA
12894,19.4,Douglas-Fir,88,38,50,7,Staff,NA
12895,38.9,Sweetgum,124,54,69,7,Staff,NA
12896,28.6,American Beech,88,60,65,8,Staff,NA
12897,2.4,Bald Cypress,14,5,5,3,Staff,NA
14319,0.3,Japanese Cedar,5,4,4,0,Staff,NA
14600,25.5,Common Horsechestnut,57,46,57,7,STAFF,No
14601,39,Common Horsechestnut,71,55,57,11,Staff,No
14583,40.5,Common Horsechestnut,72,55,60,7,Staff,No
14591,30.3,Common Horsechestnut,65,62,59,7,STAFF,No
14571,35.3,Common Horsechestnut,72,55,49,8,Staff,No
14620,2.1,Leatherwood,18,8,10,0,STAFF,NA
18125,4.4,Tuliptree,24,13,13,6,Staff,NA
18126,10.4,Japanese Cedar,25,17,13,0,Staff,NA
18150,10.6,Eastern White Pine,26,18,26,2,STAFF,NA
18151,6,Himalayan Spruce,21,18,21,1,Volunteer,NA
18152,2.9,Japanese Flowering Cherry,15,8,7,4,Staff,NA
18153,30,Japanese Flowering Cherry,27,36,36,5,STAFF,NA
18154,26.5,Japanese Flowering Cherry,25,30,32,9,Staff,NA
18155,6.7,Japanese Flowering Cherry,23,12,14,6,STAFF,NA
18156,4.3,Japanese Flowering Cherry,18,7,12,7,Staff,NA
18157,28.6,Japanese Flowering Cherry,25,37,33,9,Staff,NA
18158,3.2,Kentucky Coffeetree,16,21,20,3,Staff,No
18159,14.4,Japanese Flowering Cherry,36,28,32,4,STAFF,NA
18160,3.2,Wingnut,21,9,8,6,Staff,NA
18161,13.9,Douglas-Fir,45,22,36,1,Staff,NA
18162,15.8,Douglas-Fir,38,29,27,0,Staff,NA
18163,13.3,Douglas-Fir,36,28,22,0,Staff,NA
18164,11.6,Balkan Maple,34,29,25,2,Staff,NA
18165,13.6,Western Redcedar,28,21,31,0,Staff,NA
18166,6,Hinoki Falsecypress,14,15,12,0,Staff,NA
18167,12,European Hornbeam,42,42,29,2,STAFF,NA
18168,8,Western Redcedar,19,21,23,0,STAFF,NA
18169,23.8,Leuteneggeri Hybrid Fir,55,24,25,0,Staff,NA
18170,24.6,Coast Redwood,72,39,38,1,STAFF,NA
18171,23.2,Western Redcedar,53,25,38,6,Staff,NA
18205,5,Hedge Maple,20,20,20,0,Staff,NA
18206,40.5,Silver Linden,76,63,47,5,Staff,NA
18207,1.5,Bigleaf Maple,12,6,4,5,STAFF,NA
18208,1.7,Bigleaf Maple,13,7,8,5,STAFF,NA
18209,16,"English Hawthorn, Common Hawthorn",39,28,28,4,STAFF,NA
18210,39.2,Deodar Cedar,78,61,58,2,Staff,NA
18211,22.7,"English Hawthorn, Common Hawthorn",47,29,37,5,Staff,NA
18212,33,Deodar Cedar,61,67,56,2,STAFF,NA
18213,11.7,"English Hawthorn, Common Hawthorn",27,37,28,2,Staff,NA
18214,35.7,Deodar Cedar,69,57,55,2,Staff,NA
18215,18.3,"English Hawthorn, Common Hawthorn",45,38,27,6,Staff,NA
18216,26,Giant Sequoia,55,29,29,0,Staff,NA
18217,41.1,Deodar Cedar,77,74,68,2,Staff,NA
18218,41.5,Unknown (Dead),91,99999,99999,NA,STAFF,NA
18219,36.7,Bigleaf Maple,77,70,52,3,Staff,NA
18220,14.3,"English Hawthorn, Common Hawthorn",31,22,23,1,Staff,NA
18221,19,Willow,52,34,36,1,STAFF,NA
18222,36,Douglas-Fir,90,55,54,6,STAFF,NA
18223,25.7,"English Hawthorn, Common Hawthorn",39,45,41,2,Staff,NA
18224,19.8,"English Hawthorn, Common Hawthorn",38,35,40,0,Staff,NA
18225,12.4,Ornamental Crabapple,20,31,29,4,STAFF,NA
18226,15.5,"English Hawthorn, Common Hawthorn",38,37,33,1,Staff,NA
18149,13,Sweetgum,37,28,26,2,Staff,NA
18127,23.2,Japanese Flowering Cherry,21,28,17,7,STAFF,NA
18128,3.3,Pin Oak,21,19,17,4,Staff,NA
18129,28.2,Japanese Flowering Cherry,23,17,26,6,STAFF,NA
18130,22.7,Japanese Flowering Cherry,26,36,42,5,Staff,NA
18131,28.6,Japanese Flowering Cherry,25,37,33,9,Staff,NA
18132,7.6,Kentucky Coffeetree,23,21,14,2,STAFF,No
18133,14.7,Japanese Flowering Cherry,22,17,21,7,Staff,NA
18134,12.9,Red Alder,34,28,27,2,Staff,NA
18135,1.2,Douglas-Fir,6,5,7,1,STAFF,NA
18136,4,Japanese Snowbell,13,16,15,3,STAFF,NA
18137,29,Giant Sequoia,44,19,21,0,Staff,NA
18138,14.1,Ponderosa Pine,39,19,20,2,Staff,NA
18139,6,Hinoki Falsecypress,13,15,12,0,Staff,NA
18140,7.5,Himalayan Spruce,20,17,18,0,Staff,NA
18141,5.8,Snakebark Maple,17,16,12,6,Staff,NA
18142,8.3,Snakebark Maple,26,30,20,3,STAFF,NA
18143,10,Western Redcedar,20,21,23,0,Staff,NA
18144,29.3,Coast Redwood,67,34,36,0,STAFF,NA
18145,35,Incense Cedar,77,20,27,10,Staff,NA
18146,3.1,Pin Oak,22,20,19,3,Staff,NA
18147,2.8,Japanese Flowering Cherry,13,8,7,6,Staff,NA
18148,34,Japanese Flowering Cherry,38,38,54,6,Staff,NA
18172,6,Himalayan Spruce,23,19,21,2,STAFF,NA
18173,22.5,Japanese Flowering Cherry,19,23,27,6,STAFF,NA
18174,15.8,Ponderosa Pine,32,17,17,0,STAFF,NA
18175,24.3,Coast Redwood,46,35,32,0,Staff,NA
18176,11.2,Douglas-Fir,38,22,26,0,Staff,NA
18177,12.3,Ponderosa Pine,33,23,21,1,Staff,NA
18178,6,Hinoki Falsecypress,16,16,13,0,STAFF,NA
18179,6,Hinoki Falsecypress,14,15,12,0,Staff,NA
18180,0.5,"English Hawthorn, Common Hawthorn",9,11,7,0,Staff,NA
18181,2.6,Unknown (Dead),7,99999,99999,NA,Staff,NA
18182,7.8,Snakebark Maple,18,25,18,3,STAFF,NA
18183,12.5,European Hornbeam,42,37,30,5,Staff,NA
18184,8,Western Redcedar,19,21,23,0,Staff,NA
18185,25,Incense Cedar,75,20,21,10,Staff,NA
18186,25,Incense Cedar,84,25,20,5,Staff,NA
18187,3.8,Norway Maple,37,21,20,5,Staff,NA
18188,1.7,Bigleaf Maple,10,6,8,6,Staff,NA
18189,63.9,Silver Linden,82,61,97,3,Staff,NA
18190,20.4,"English Hawthorn, Common Hawthorn",44,35,36,0,STAFF,NA
18191,1,Giant Sequoia,7,4,5,0,Staff,NA
18192,23,Deodar Cedar,35,61,57,2,STAFF,NA
18193,31,Deodar Cedar,74,60,60,2,STAFF,NA
18276,31.9,Deodar Cedar,83,39,36,3,Staff,NA
18277,17.5,"English Hawthorn, Common Hawthorn",54,30,37,3,Staff,NA
18278,13,"English Hawthorn, Common Hawthorn",40,31,22,9,Staff,NA
18279,5.4,Douglas-Fir,25,14,11,2,Staff,NA
18280,12.5,Ornamental Crabapple,30,31,34,4,Staff,NA
18281,7,Bird Cherry,36,27,28,7,Staff,NA
18282,15,"English Hawthorn, Common Hawthorn",36,25,31,5,STAFF,NA
18283,28.8,Douglas-Fir,122,27,25,18,Staff,NA
18284,10.1,Ornamental Crabapple,21,27,26,5,Staff,NA
18285,41.2,Douglas-Fir,104,48,44,1,Staff,NA
18286,23.5,Douglas-Fir,105,40,38,11,Staff,NA
18270,32.4,Japanese Flowering Cherry,27,43,30,6,Staff,NA
18271,21.2,"English Hawthorn, Common Hawthorn",41,37,44,3,STAFF,NA
18272,2.1,Japanese Flowering Cherry,13,8,7,6,Staff,NA
18273,28.7,Japanese Flowering Cherry,29,35,36,6,Staff,NA
18274,26,Japanese Flowering Cherry,29,22,36,7,Staff,NA
18275,8.3,Kentucky Coffeetree,29,22,23,1,Staff,No
18194,25.2,Japanese Flowering Cherry,32,33,40,4,STAFF,NA
18195,17.3,Ponderosa Pine,40,21,23,0,STAFF,NA
18196,34.5,Japanese Flowering Cherry,29,30,34,5,STAFF,NA
18197,17.6,Ponderosa Pine,41,17,18,0,Staff,NA
18198,2.1,Wingnut,12,11,8,1,Staff,NA
18199,1,Douglas-Fir,6,5,6,0,Staff,NA
18200,3.5,Wingnut,21,16,16,4,Staff,NA
18201,1.2,Douglas-Fir,6,5,7,1,Staff,NA
18202,32.3,Giant Sequoia,39,31,21,0,STAFF,NA
18203,30.8,Giant Sequoia,43,23,21,0,Staff,NA
18204,15.3,Douglas-Fir,41,26,29,0,Staff,NA
18249,4.2,Hinoki Falsecypress,14,16,14,1,STAFF,NA
18250,10.8,Western Redcedar,31,25,21,0,Staff,NA
18251,5,Hinoki Falsecypress,21,13,17,0,STAFF,NA
18252,5.3,Colorado Blue Spruce,23,14,12,1,STAFF,NA
18253,9.2,Snakebark Maple,16,20,16,3,Staff,NA
18254,25.1,Ponderosa Pine,84,45,45,3,Staff,NA
18255,14,European Beech,28,29,26,1,STAFF,NA
18256,3.6,"Japanese Pagoda Tree, Chinese Scholar Tree",15,13,15,2,STAFF,No
18257,12.9,American Yellowwood,28,25,33,0,Staff,NA
18258,30,Incense Cedar,70,22,25,3,Staff,NA
18259,13.9,Ornamental Crabapple,24,40,36,4,Staff,NA
18260,11.8,Giant Sequoia,36,19,18,0,Staff,NA
18261,14,Pacific Crabapple,24,32,28,6,STAFF,NA
18262,31.4,Colorado Blue Spruce,85,32,23,5,STAFF,NA
18263,24.4,"English Hawthorn, Common Hawthorn",47,39,37,1,Staff,NA
18264,12.5,"English Hawthorn, Common Hawthorn",41,27,22,4,Staff,NA
18265,19.5,"English Hawthorn, Common Hawthorn",47,25,36,7,STAFF,NA
18266,6.1,Flowering Pear,47,21,19,5,Staff,NA
18267,15.5,Bigleaf Maple,52,27,38,0,Staff,NA
18268,13.6,"Black Poplar, Lombardy Poplar",64,15,15,1,STAFF,NA
18269,2.7,American Hophornbeam,9,9,9,4,Staff,NA
18287,13,"English Hawthorn, Common Hawthorn",28,27,29,5,Staff,NA
18288,48.8,Douglas-Fir,150,60,47,15,STAFF,NA
18227,4.9,Western Redcedar,14,10,10,1,Staff,NA
18228,4.9,Sugar Maple,28,20,23,6,STAFF,NA
18229,99,Giant Sequoia,138,55,55,0,Staff,NA
18230,37.8,Deodar Cedar,78,57,60,1,STAFF,NA
18231,40.7,Deodar Cedar,85,60,62,1,Staff,NA
18232,22.4,Giant Sequoia,45,23,24,0,Staff,NA
18233,31.6,Giant Sequoia,36,30,34,0,STAFF,NA
18234,21.6,Deodar Cedar,60,43,40,2,Staff,NA
18235,31,Deodar Cedar,64,49,43,2,Staff,NA
18236,11,"English Hawthorn, Common Hawthorn",33,25,26,5,Staff,NA
18237,26.2,Deodar Cedar,72,48,54,3,Staff,NA
18238,15.8,Ornamental Crabapple,33,39,42,3,Staff,NA
18239,10.8,"English Hawthorn, Common Hawthorn",30,20,38,4,STAFF,NA
18240,11,"English Hawthorn, Common Hawthorn",40,21,15,8,Staff,NA
18241,45.7,Unknown (Dead),103,99999,99999,NA,STAFF,NA
18242,18.5,"English Hawthorn, Common Hawthorn",40,34,31,1,Staff,NA
18243,17.7,"Black Poplar, Lombardy Poplar",89,2,2,1,Staff,NA
18244,11.8,"English Hawthorn, Common Hawthorn",36,20,23,4,Staff,NA
18245,44.5,Douglas-Fir,152,45,50,19,Staff,NA
18246,2.5,American Hophornbeam,11,8,9,4,Staff,NA
18247,40.6,Douglas-Fir,132,34,38,34,Staff,NA
18248,56.8,Douglas-Fir,111,43,49,3,Staff,NA
18289,28.8,Bigleaf Maple,43,52,44,4,STAFF,NA
18290,37.3,Douglas-Fir,100,55,48,2,Staff,NA
18291,13.6,"English Hawthorn, Common Hawthorn",46,27,33,3,Staff,NA
18292,13.1,"English Hawthorn, Common Hawthorn",38,31,34,2,Staff,NA
18293,19.9,"English Hawthorn, Common Hawthorn",45,34,37,2,STAFF,NA
18294,20.2,"English Hawthorn, Common Hawthorn",39,37,37,4,STAFF,NA
18295,10.3,"English Hawthorn, Common Hawthorn",31,27,23,3,STAFF,NA
18296,34,Douglas-Fir,90,52,53,1,Staff,NA
18297,18.2,"English Hawthorn, Common Hawthorn",43,35,34,2,Staff,NA
18298,18.2,"English Hawthorn, Common Hawthorn",42,43,33,3,Staff,NA
18299,13.2,"English Hawthorn, Common Hawthorn",35,20,27,2,Staff,NA
18300,20.4,"English Hawthorn, Common Hawthorn",39,36,34,3,STAFF,NA
18301,13.1,"English Hawthorn, Common Hawthorn",38,31,34,2,Staff,NA
18302,8.1,European Pear (Including Cultivars),30,26,27,4,Staff,Yes - fruit
18842,41.3,Douglas-Fir,140,60,60,30,STAFF,NA
18843,37.6,Douglas-Fir,127,42,34,30,Staff,NA
18844,34.9,Douglas-Fir,141,52,47,14,Staff,NA
18845,46.1,Douglas-Fir,160,47,40,27,STAFF,NA
18846,9.6,Sargent's Cherry,28,12,12,4,Staff,NA
18847,44.2,Douglas-Fir,136,47,40,21,Staff,NA
18848,2.5,Sargent's Cherry,13,10,8,4,Staff,NA
18849,6,Sargent's Cherry,21,10,13,4,Staff,NA
18850,49.2,Douglas-Fir,150,59,56,7,STAFF,NA
18851,45.7,Douglas-Fir,157,53,40,12,Staff,NA
18853,30.1,Douglas-Fir,123,45,34,17,STAFF,NA
18854,33.7,Douglas-Fir,81,32,36,25,Staff,NA
18875,10,Japanese Zelkova,28,23,36,7,Staff,NA
18876,36.7,Douglas-Fir,126,36,27,13,Staff,NA
18877,27.9,Douglas-Fir,152,44,27,34,Staff,NA
18878,41.1,Douglas-Fir,165,46,58,45,STAFF,NA
18879,25,European Beech,94,46,54,3,Staff,NA
18880,47.2,Douglas-Fir,164,50,39,33,STAFF,NA
18881,35.9,Douglas-Fir,152,52,41,45,Staff,NA
18882,36.1,Douglas-Fir,152,35,42,24,Staff,NA
18883,4.9,Flowering Plum,15,16,19,3,Staff,NA
18884,31.7,Douglas-Fir,143,40,38,17,Staff,NA
18885,31,Douglas-Fir,126,28,26,10,STAFF,NA
18886,42.9,Douglas-Fir,186,36,51,32,Staff,NA
18887,4.8,Pacific Dogwood,29,17,15,6,Staff,NA
18888,50.2,Douglas-Fir,140,44,59,29,Staff,NA
18889,48.3,Douglas-Fir,158,47,52,68,Staff,NA
18890,1.3,Western Redcedar,13,7,10,0,Staff,NA
18891,45.3,Douglas-Fir,164,26,50,27,Staff,NA
18892,44.1,Douglas-Fir,142,39,46,5,Staff,NA
18855,3.4,Sargent's Cherry,13,14,11,4,Staff,NA
18856,13.7,Japanese Zelkova,40,44,40,7,Staff,NA
18857,10.1,Japanese Zelkova,30,32,31,8,Staff,NA
18858,12.5,Japanese Zelkova,33,40,35,7,Staff,NA
18859,24.7,Douglas-Fir,74,58,36,27,STAFF,NA
18860,34.4,Douglas-Fir,137,49,42,6,Staff,NA
18861,47.4,Douglas-Fir,155,58,55,28,Staff,NA
18862,30.8,Douglas-Fir,135,36,40,42,Staff,NA
18863,10.5,Japanese Zelkova,32,38,37,8,Staff,NA
18864,21.8,Douglas-Fir,95,28,27,25,Staff,NA
18865,30.2,Northern Red Oak,91,55,50,4,STAFF,NA
18866,45.9,Douglas-Fir,140,68,57,21,STAFF,NA
18867,14.3,Norway Maple,82,61,58,6,STAFF,NA
18868,33.9,Douglas-Fir,143,42,39,36,STAFF,NA
18869,69.4,Douglas-Fir,160,57,62,36,Staff,NA
18870,23,Douglas-Fir,70,37,52,6,Staff,NA
18871,38.4,Douglas-Fir,147,54,28,23,STAFF,NA
18872,36.8,Douglas-Fir,144,59,32,13,Staff,NA
18873,11.2,London Plane Tree,54,60,56,4,Staff,NA
18874,32.7,Douglas-Fir,144,32,40,70,STAFF,NA
18893,37.4,Douglas-Fir,100,50,43,11,STAFF,NA
18894,3,Western Redcedar,14,13,13,0,Staff,NA
18895,37.1,Douglas-Fir,141,45,43,55,Staff,NA
18896,11,European Beech,41,31,38,6,STAFF,NA
18897,49.2,Douglas-Fir,145,43,43,9,STAFF,NA
18898,5.7,Sargent's Cherry,19,9,13,9,STAFF,NA
18899,20.5,European Beech,102,49,48,3,Staff,NA
18900,48.7,Douglas-Fir,168,42,38,45,Staff,NA
18901,33,Douglas-Fir,151,38,37,20,Staff,NA
18902,35,Douglas-Fir,144,61,57,25,Staff,NA
18903,30.5,Douglas-Fir,141,51,47,26,Staff,NA
18904,31.6,Douglas-Fir,146,43,34,55,Staff,NA
18905,43.8,Douglas-Fir,161,46,36,56,Staff,NA
18906,33.9,Douglas-Fir,136,26,32,21,STAFF,NA
18907,40.7,Douglas-Fir,165,42,42,24,STAFF,NA
18908,28.6,Douglas-Fir,145,46,57,5,Staff,NA
18909,47,Douglas-Fir,164,39,39,45,Staff,NA
18910,20.9,Douglas-Fir,120,41,35,42,Staff,NA
18911,41.3,Douglas-Fir,163,50,36,75,Staff,NA
18912,39.9,Douglas-Fir,158,44,47,21,Staff,NA
18913,19.5,Douglas-Fir,115,13,34,44,STAFF,NA
18914,51.5,Douglas-Fir,155,60,57,27,STAFF,NA
18915,30,Douglas-Fir,151,38,38,48,Staff,NA
18916,9,Bigleaf Maple,31,36,30,6,Staff,NA
